#ip-address apv-chip-id apv-pad-id module-id pin-id pad-id
192.168.35.71 12 12 107 12 985
192.168.35.71 13 12 107 12 980
192.168.35.71 14 12 107 12 995
192.168.35.71 15 12 107 12 990
192.168.35.71 16 12 107 12 720
192.168.35.71 17 12 107 12 689
192.168.35.71 18 12 107 12 730
192.168.35.71 19 12 107 12 699
192.168.35.71 20 12 107 12 389
192.168.35.71 21 12 107 12 384
192.168.35.71 22 12 107 12 399
192.168.35.71 23 12 107 12 394
192.168.35.72 0 12 108 12 985
192.168.35.72 1 12 108 12 980
192.168.35.72 2 12 108 12 995
192.168.35.72 3 12 108 12 990
192.168.35.72 4 12 108 12 720
192.168.35.72 5 12 108 12 689
192.168.35.72 6 12 108 12 730
192.168.35.72 7 12 108 12 699
192.168.35.72 8 12 108 12 389
192.168.35.72 9 12 108 12 384
192.168.35.72 10 12 108 12 399
192.168.35.72 11 12 108 12 394
192.168.35.72 20 12 109 12 985
192.168.35.72 21 12 109 12 980
192.168.35.72 14 12 109 12 995
192.168.35.72 15 12 109 12 990
192.168.35.72 16 12 109 12 720
192.168.35.72 17 12 109 12 689
192.168.35.72 18 12 109 12 730
192.168.35.72 19 12 109 12 699
192.168.35.72 12 12 109 12 389
192.168.35.72 13 12 109 12 384
192.168.35.72 22 12 109 12 399
192.168.35.72 23 12 109 12 394
192.168.35.18 12 44 101 44 328
192.168.35.18 13 44 101 44 323
192.168.35.18 14 44 101 44 338
192.168.35.18 15 44 101 44 333
192.168.35.18 16 44 101 44 606
192.168.35.18 17 44 101 44 803
192.168.35.18 18 44 101 44 616
192.168.35.18 19 44 101 44 813
192.168.35.18 20 44 101 44 1086
192.168.35.18 21 44 101 44 1081
192.168.35.18 22 44 101 44 1096
192.168.35.18 23 44 101 44 1091
192.168.35.18 0 44 102 44 328
192.168.35.18 1 44 102 44 323
192.168.35.18 2 44 102 44 338
192.168.35.18 3 44 102 44 333
192.168.35.18 4 44 102 44 606
192.168.35.18 5 44 102 44 803
192.168.35.18 6 44 102 44 616
192.168.35.18 7 44 102 44 813
192.168.35.18 8 44 102 44 1086
192.168.35.18 9 44 102 44 1081
192.168.35.18 10 44 102 44 1096
192.168.35.18 11 44 102 44 1091
192.168.35.17 12 44 103 44 1091
192.168.35.17 13 44 103 44 1096
192.168.35.17 14 44 103 44 1081
192.168.35.17 15 44 103 44 1086
192.168.35.17 16 44 103 44 813
192.168.35.17 17 44 103 44 616
192.168.35.17 18 44 103 44 803
192.168.35.17 19 44 103 44 606
192.168.35.17 20 44 103 44 333
192.168.35.17 21 44 103 44 338
192.168.35.17 22 44 103 44 323
192.168.35.17 23 44 103 44 328
192.168.35.17 0 44 104 44 328
192.168.35.17 1 44 104 44 323
192.168.35.17 2 44 104 44 338
192.168.35.17 3 44 104 44 333
192.168.35.17 4 44 104 44 606
192.168.35.17 5 44 104 44 803
192.168.35.17 6 44 104 44 616
192.168.35.17 7 44 104 44 813
192.168.35.17 8 44 104 44 1086
192.168.35.17 9 44 104 44 1081
192.168.35.17 10 44 104 44 1096
192.168.35.17 11 44 104 44 1091
192.168.35.71 0 44 106 44 1086
192.168.35.71 1 44 106 44 1081
192.168.35.71 2 44 106 44 1096
192.168.35.71 3 44 106 44 1091
192.168.35.71 4 44 106 44 803
192.168.35.71 5 44 106 44 606
192.168.35.71 6 44 106 44 813
192.168.35.71 7 44 106 44 616
192.168.35.71 8 44 106 44 328
192.168.35.71 9 44 106 44 323
192.168.35.71 10 44 106 44 338
192.168.35.71 11 44 106 44 333
192.168.35.71 12 44 107 44 1086
192.168.35.71 13 44 107 44 1081
192.168.35.71 14 44 107 44 1096
192.168.35.71 15 44 107 44 1091
192.168.35.71 16 44 107 44 803
192.168.35.71 17 44 107 44 606
192.168.35.71 18 44 107 44 813
192.168.35.71 19 44 107 44 616
192.168.35.71 20 44 107 44 328
192.168.35.71 21 44 107 44 323
192.168.35.71 22 44 107 44 338
192.168.35.71 23 44 107 44 333
192.168.35.72 0 44 108 44 1086
192.168.35.72 1 44 108 44 1081
192.168.35.72 2 44 108 44 1096
192.168.35.72 3 44 108 44 1091
192.168.35.72 4 44 108 44 803
192.168.35.72 5 44 108 44 606
192.168.35.72 6 44 108 44 813
192.168.35.72 7 44 108 44 616
192.168.35.72 8 44 108 44 328
192.168.35.72 9 44 108 44 323
192.168.35.72 10 44 108 44 338
192.168.35.72 11 44 108 44 333
192.168.35.72 20 44 109 44 1086
192.168.35.72 21 44 109 44 1081
192.168.35.72 14 44 109 44 1096
192.168.35.72 15 44 109 44 1091
192.168.35.72 16 44 109 44 803
192.168.35.72 17 44 109 44 606
192.168.35.72 18 44 109 44 813
192.168.35.72 19 44 109 44 616
192.168.35.72 12 44 109 44 328
192.168.35.72 13 44 109 44 323
192.168.35.72 22 44 109 44 338
192.168.35.72 23 44 109 44 333
192.168.35.18 12 76 101 76 226
192.168.35.18 13 76 101 76 221
192.168.35.18 14 76 101 76 236
192.168.35.18 15 76 101 76 231
192.168.35.18 16 76 101 76 623
192.168.35.18 17 76 101 76 746
192.168.35.18 18 76 101 76 633
192.168.35.18 19 76 101 76 756
192.168.35.18 20 76 101 76 1148
192.168.35.18 21 76 101 76 1143
192.168.35.18 22 76 101 76 1158
192.168.35.18 23 76 101 76 1153
192.168.35.18 0 76 102 76 226
192.168.35.18 1 76 102 76 221
192.168.35.18 2 76 102 76 236
192.168.35.18 3 76 102 76 231
192.168.35.18 4 76 102 76 623
192.168.35.18 5 76 102 76 746
192.168.35.18 6 76 102 76 633
192.168.35.18 7 76 102 76 756
192.168.35.18 8 76 102 76 1148
192.168.35.18 9 76 102 76 1143
192.168.35.18 10 76 102 76 1158
192.168.35.18 11 76 102 76 1153
192.168.35.17 12 76 103 76 1153
192.168.35.17 13 76 103 76 1158
192.168.35.17 14 76 103 76 1143
192.168.35.17 15 76 103 76 1148
192.168.35.17 16 76 103 76 756
192.168.35.17 17 76 103 76 633
192.168.35.17 18 76 103 76 746
192.168.35.17 19 76 103 76 623
192.168.35.17 20 76 103 76 231
192.168.35.17 21 76 103 76 236
192.168.35.17 22 76 103 76 221
192.168.35.17 23 76 103 76 226
192.168.35.17 0 76 104 76 226
192.168.35.17 1 76 104 76 221
192.168.35.17 2 76 104 76 236
192.168.35.17 3 76 104 76 231
192.168.35.17 4 76 104 76 623
192.168.35.17 5 76 104 76 746
192.168.35.17 6 76 104 76 633
192.168.35.17 7 76 104 76 756
192.168.35.17 8 76 104 76 1148
192.168.35.17 9 76 104 76 1143
192.168.35.17 10 76 104 76 1158
192.168.35.17 11 76 104 76 1153
192.168.35.71 0 76 106 76 1148
192.168.35.71 1 76 106 76 1143
192.168.35.71 2 76 106 76 1158
192.168.35.71 3 76 106 76 1153
192.168.35.71 4 76 106 76 746
192.168.35.71 5 76 106 76 623
192.168.35.71 6 76 106 76 756
192.168.35.71 7 76 106 76 633
192.168.35.71 8 76 106 76 226
192.168.35.71 9 76 106 76 221
192.168.35.71 10 76 106 76 236
192.168.35.71 11 76 106 76 231
192.168.35.71 12 76 107 76 1148
192.168.35.71 13 76 107 76 1143
192.168.35.71 14 76 107 76 1158
192.168.35.71 15 76 107 76 1153
192.168.35.71 16 76 107 76 746
192.168.35.71 17 76 107 76 623
192.168.35.71 18 76 107 76 756
192.168.35.71 19 76 107 76 633
192.168.35.71 20 76 107 76 226
192.168.35.71 21 76 107 76 221
192.168.35.71 22 76 107 76 236
192.168.35.71 23 76 107 76 231
192.168.35.72 0 76 108 76 1148
192.168.35.72 1 76 108 76 1143
192.168.35.72 2 76 108 76 1158
192.168.35.72 3 76 108 76 1153
192.168.35.72 4 76 108 76 746
192.168.35.72 5 76 108 76 623
192.168.35.72 6 76 108 76 756
192.168.35.72 7 76 108 76 633
192.168.35.72 8 76 108 76 226
192.168.35.72 9 76 108 76 221
192.168.35.72 10 76 108 76 236
192.168.35.72 11 76 108 76 231
192.168.35.72 20 76 109 76 1148
192.168.35.72 21 76 109 76 1143
192.168.35.72 14 76 109 76 1158
192.168.35.72 15 76 109 76 1153
192.168.35.72 16 76 109 76 746
192.168.35.72 17 76 109 76 623
192.168.35.72 18 76 109 76 756
192.168.35.72 19 76 109 76 633
192.168.35.72 12 76 109 76 226
192.168.35.72 13 76 109 76 221
192.168.35.72 22 76 109 76 236
192.168.35.72 23 76 109 76 231
192.168.35.18 12 108 101 108 385
192.168.35.18 13 108 101 108 380
192.168.35.18 14 108 101 108 395
192.168.35.18 15 108 101 108 390
192.168.35.18 16 108 101 108 681
192.168.35.18 17 108 101 108 728
192.168.35.18 18 108 101 108 691
192.168.35.18 19 108 101 108 738
192.168.35.18 20 108 101 108 989
192.168.35.18 21 108 101 108 984
192.168.35.18 22 108 101 108 999
192.168.35.18 23 108 101 108 994
192.168.35.18 0 108 102 108 385
192.168.35.18 1 108 102 108 380
192.168.35.18 2 108 102 108 395
192.168.35.18 3 108 102 108 390
192.168.35.18 4 108 102 108 681
192.168.35.18 5 108 102 108 728
192.168.35.18 6 108 102 108 691
192.168.35.18 7 108 102 108 738
192.168.35.18 8 108 102 108 989
192.168.35.18 9 108 102 108 984
192.168.35.18 10 108 102 108 999
192.168.35.18 11 108 102 108 994
192.168.35.17 12 108 103 108 994
192.168.35.17 13 108 103 108 999
192.168.35.17 14 108 103 108 984
192.168.35.17 15 108 103 108 989
192.168.35.17 16 108 103 108 738
192.168.35.17 17 108 103 108 691
192.168.35.17 18 108 103 108 728
192.168.35.17 19 108 103 108 681
192.168.35.17 20 108 103 108 390
192.168.35.17 21 108 103 108 395
192.168.35.17 22 108 103 108 380
192.168.35.17 23 108 103 108 385
192.168.35.17 0 108 104 108 385
192.168.35.17 1 108 104 108 380
192.168.35.17 2 108 104 108 395
192.168.35.17 3 108 104 108 390
192.168.35.17 4 108 104 108 681
192.168.35.17 5 108 104 108 728
192.168.35.17 6 108 104 108 691
192.168.35.17 7 108 104 108 738
192.168.35.17 8 108 104 108 989
192.168.35.17 9 108 104 108 984
192.168.35.17 10 108 104 108 999
192.168.35.17 11 108 104 108 994
192.168.35.71 0 108 106 108 989
192.168.35.71 1 108 106 108 984
192.168.35.71 2 108 106 108 999
192.168.35.71 3 108 106 108 994
192.168.35.71 4 108 106 108 728
192.168.35.71 5 108 106 108 681
192.168.35.71 6 108 106 108 738
192.168.35.71 7 108 106 108 691
192.168.35.71 8 108 106 108 385
192.168.35.71 9 108 106 108 380
192.168.35.71 10 108 106 108 395
192.168.35.71 11 108 106 108 390
192.168.35.71 12 108 107 108 989
192.168.35.71 13 108 107 108 984
192.168.35.71 14 108 107 108 999
192.168.35.71 15 108 107 108 994
192.168.35.71 16 108 107 108 728
192.168.35.71 17 108 107 108 681
192.168.35.71 18 108 107 108 738
192.168.35.71 19 108 107 108 691
192.168.35.71 20 108 107 108 385
192.168.35.71 21 108 107 108 380
192.168.35.71 22 108 107 108 395
192.168.35.71 23 108 107 108 390
192.168.35.72 0 108 108 108 989
192.168.35.72 1 108 108 108 984
192.168.35.72 2 108 108 108 999
192.168.35.72 3 108 108 108 994
192.168.35.72 4 108 108 108 728
192.168.35.72 5 108 108 108 681
192.168.35.72 6 108 108 108 738
192.168.35.72 7 108 108 108 691
192.168.35.72 8 108 108 108 385
192.168.35.72 9 108 108 108 380
192.168.35.72 10 108 108 108 395
192.168.35.72 11 108 108 108 390
192.168.35.72 20 108 109 108 989
192.168.35.72 21 108 109 108 984
192.168.35.72 14 108 109 108 999
192.168.35.72 15 108 109 108 994
192.168.35.72 16 108 109 108 728
192.168.35.72 17 108 109 108 681
192.168.35.72 18 108 109 108 738
192.168.35.72 19 108 109 108 691
192.168.35.72 12 108 109 108 385
192.168.35.72 13 108 109 108 380
192.168.35.72 22 108 109 108 395
192.168.35.72 23 108 109 108 390
192.168.35.18 12 20 101 20 329
192.168.35.18 13 20 101 20 324
192.168.35.18 14 20 101 20 339
192.168.35.18 15 20 101 20 334
192.168.35.18 16 20 101 20 608
192.168.35.18 17 20 101 20 801
192.168.35.18 18 20 101 20 618
192.168.35.18 19 20 101 20 811
192.168.35.18 20 20 101 20 1085
192.168.35.18 21 20 101 20 1080
192.168.35.18 22 20 101 20 1095
192.168.35.18 23 20 101 20 1090
192.168.35.18 0 20 102 20 329
192.168.35.18 1 20 102 20 324
192.168.35.18 2 20 102 20 339
192.168.35.18 3 20 102 20 334
192.168.35.18 4 20 102 20 608
192.168.35.18 5 20 102 20 801
192.168.35.18 6 20 102 20 618
192.168.35.18 7 20 102 20 811
192.168.35.18 8 20 102 20 1085
192.168.35.18 9 20 102 20 1080
192.168.35.18 10 20 102 20 1095
192.168.35.18 11 20 102 20 1090
192.168.35.17 12 20 103 20 1090
192.168.35.17 13 20 103 20 1095
192.168.35.17 14 20 103 20 1080
192.168.35.17 15 20 103 20 1085
192.168.35.17 16 20 103 20 811
192.168.35.17 17 20 103 20 618
192.168.35.17 18 20 103 20 801
192.168.35.17 19 20 103 20 608
192.168.35.17 20 20 103 20 334
192.168.35.17 21 20 103 20 339
192.168.35.17 22 20 103 20 324
192.168.35.17 23 20 103 20 329
192.168.35.17 0 20 104 20 329
192.168.35.17 1 20 104 20 324
192.168.35.17 2 20 104 20 339
192.168.35.17 3 20 104 20 334
192.168.35.17 4 20 104 20 608
192.168.35.17 5 20 104 20 801
192.168.35.17 6 20 104 20 618
192.168.35.17 7 20 104 20 811
192.168.35.17 8 20 104 20 1085
192.168.35.17 9 20 104 20 1080
192.168.35.17 10 20 104 20 1095
192.168.35.17 11 20 104 20 1090
192.168.35.71 0 20 106 20 1085
192.168.35.71 1 20 106 20 1080
192.168.35.71 2 20 106 20 1095
192.168.35.71 3 20 106 20 1090
192.168.35.71 4 20 106 20 801
192.168.35.71 5 20 106 20 608
192.168.35.71 6 20 106 20 811
192.168.35.71 7 20 106 20 618
192.168.35.71 8 20 106 20 329
192.168.35.71 9 20 106 20 324
192.168.35.71 10 20 106 20 339
192.168.35.71 11 20 106 20 334
192.168.35.71 12 20 107 20 1085
192.168.35.71 13 20 107 20 1080
192.168.35.71 14 20 107 20 1095
192.168.35.71 15 20 107 20 1090
192.168.35.71 16 20 107 20 801
192.168.35.71 17 20 107 20 608
192.168.35.71 18 20 107 20 811
192.168.35.71 19 20 107 20 618
192.168.35.71 20 20 107 20 329
192.168.35.71 21 20 107 20 324
192.168.35.71 22 20 107 20 339
192.168.35.71 23 20 107 20 334
192.168.35.72 0 20 108 20 1085
192.168.35.72 1 20 108 20 1080
192.168.35.72 2 20 108 20 1095
192.168.35.72 3 20 108 20 1090
192.168.35.72 4 20 108 20 801
192.168.35.72 5 20 108 20 608
192.168.35.72 6 20 108 20 811
192.168.35.72 7 20 108 20 618
192.168.35.72 8 20 108 20 329
192.168.35.72 9 20 108 20 324
192.168.35.72 10 20 108 20 339
192.168.35.72 11 20 108 20 334
192.168.35.72 20 20 109 20 1085
192.168.35.72 21 20 109 20 1080
192.168.35.72 14 20 109 20 1095
192.168.35.72 15 20 109 20 1090
192.168.35.72 16 20 109 20 801
192.168.35.72 17 20 109 20 608
192.168.35.72 18 20 109 20 811
192.168.35.72 19 20 109 20 618
192.168.35.72 12 20 109 20 329
192.168.35.72 13 20 109 20 324
192.168.35.72 22 20 109 20 339
192.168.35.72 23 20 109 20 334
192.168.35.18 12 52 101 52 227
192.168.35.18 13 52 101 52 222
192.168.35.18 14 52 101 52 237
192.168.35.18 15 52 101 52 232
192.168.35.18 16 52 101 52 625
192.168.35.18 17 52 101 52 744
192.168.35.18 18 52 101 52 635
192.168.35.18 19 52 101 52 754
192.168.35.18 20 52 101 52 1147
192.168.35.18 21 52 101 52 1142
192.168.35.18 22 52 101 52 1157
192.168.35.18 23 52 101 52 1152
192.168.35.18 0 52 102 52 227
192.168.35.18 1 52 102 52 222
192.168.35.18 2 52 102 52 237
192.168.35.18 3 52 102 52 232
192.168.35.18 4 52 102 52 625
192.168.35.18 5 52 102 52 744
192.168.35.18 6 52 102 52 635
192.168.35.18 7 52 102 52 754
192.168.35.18 8 52 102 52 1147
192.168.35.18 9 52 102 52 1142
192.168.35.18 10 52 102 52 1157
192.168.35.18 11 52 102 52 1152
192.168.35.17 12 52 103 52 1152
192.168.35.17 13 52 103 52 1157
192.168.35.17 14 52 103 52 1142
192.168.35.17 15 52 103 52 1147
192.168.35.17 16 52 103 52 754
192.168.35.17 17 52 103 52 635
192.168.35.17 18 52 103 52 744
192.168.35.17 19 52 103 52 625
192.168.35.17 20 52 103 52 232
192.168.35.17 21 52 103 52 237
192.168.35.17 22 52 103 52 222
192.168.35.17 23 52 103 52 227
192.168.35.17 0 52 104 52 227
192.168.35.17 1 52 104 52 222
192.168.35.17 2 52 104 52 237
192.168.35.17 3 52 104 52 232
192.168.35.17 4 52 104 52 625
192.168.35.17 5 52 104 52 744
192.168.35.17 6 52 104 52 635
192.168.35.17 7 52 104 52 754
192.168.35.17 8 52 104 52 1147
192.168.35.17 9 52 104 52 1142
192.168.35.17 10 52 104 52 1157
192.168.35.17 11 52 104 52 1152
192.168.35.71 0 52 106 52 1147
192.168.35.71 1 52 106 52 1142
192.168.35.71 2 52 106 52 1157
192.168.35.71 3 52 106 52 1152
192.168.35.71 4 52 106 52 744
192.168.35.71 5 52 106 52 625
192.168.35.71 6 52 106 52 754
192.168.35.71 7 52 106 52 635
192.168.35.71 8 52 106 52 227
192.168.35.71 9 52 106 52 222
192.168.35.71 10 52 106 52 237
192.168.35.71 11 52 106 52 232
192.168.35.71 12 52 107 52 1147
192.168.35.71 13 52 107 52 1142
192.168.35.71 14 52 107 52 1157
192.168.35.71 15 52 107 52 1152
192.168.35.71 16 52 107 52 744
192.168.35.71 17 52 107 52 625
192.168.35.71 18 52 107 52 754
192.168.35.71 19 52 107 52 635
192.168.35.71 20 52 107 52 227
192.168.35.71 21 52 107 52 222
192.168.35.71 22 52 107 52 237
192.168.35.71 23 52 107 52 232
192.168.35.72 0 52 108 52 1147
192.168.35.72 1 52 108 52 1142
192.168.35.72 2 52 108 52 1157
192.168.35.72 3 52 108 52 1152
192.168.35.72 4 52 108 52 744
192.168.35.72 5 52 108 52 625
192.168.35.72 6 52 108 52 754
192.168.35.72 7 52 108 52 635
192.168.35.72 8 52 108 52 227
192.168.35.72 9 52 108 52 222
192.168.35.72 10 52 108 52 237
192.168.35.72 11 52 108 52 232
192.168.35.72 20 52 109 52 1147
192.168.35.72 21 52 109 52 1142
192.168.35.72 14 52 109 52 1157
192.168.35.72 15 52 109 52 1152
192.168.35.72 16 52 109 52 744
192.168.35.72 17 52 109 52 625
192.168.35.72 18 52 109 52 754
192.168.35.72 19 52 109 52 635
192.168.35.72 12 52 109 52 227
192.168.35.72 13 52 109 52 222
192.168.35.72 22 52 109 52 237
192.168.35.72 23 52 109 52 232
192.168.35.18 12 84 101 84 386
192.168.35.18 13 84 101 84 381
192.168.35.18 14 84 101 84 396
192.168.35.18 15 84 101 84 391
192.168.35.18 16 84 101 84 683
192.168.35.18 17 84 101 84 726
192.168.35.18 18 84 101 84 693
192.168.35.18 19 84 101 84 736
192.168.35.18 20 84 101 84 988
192.168.35.18 21 84 101 84 983
192.168.35.18 22 84 101 84 998
192.168.35.18 23 84 101 84 993
192.168.35.18 0 84 102 84 386
192.168.35.18 1 84 102 84 381
192.168.35.18 2 84 102 84 396
192.168.35.18 3 84 102 84 391
192.168.35.18 4 84 102 84 683
192.168.35.18 5 84 102 84 726
192.168.35.18 6 84 102 84 693
192.168.35.18 7 84 102 84 736
192.168.35.18 8 84 102 84 988
192.168.35.18 9 84 102 84 983
192.168.35.18 10 84 102 84 998
192.168.35.18 11 84 102 84 993
192.168.35.17 12 84 103 84 993
192.168.35.17 13 84 103 84 998
192.168.35.17 14 84 103 84 983
192.168.35.17 15 84 103 84 988
192.168.35.17 16 84 103 84 736
192.168.35.17 17 84 103 84 693
192.168.35.17 18 84 103 84 726
192.168.35.17 19 84 103 84 683
192.168.35.17 20 84 103 84 391
192.168.35.17 21 84 103 84 396
192.168.35.17 22 84 103 84 381
192.168.35.17 23 84 103 84 386
192.168.35.17 0 84 104 84 386
192.168.35.17 1 84 104 84 381
192.168.35.17 2 84 104 84 396
192.168.35.17 3 84 104 84 391
192.168.35.17 4 84 104 84 683
192.168.35.17 5 84 104 84 726
192.168.35.17 6 84 104 84 693
192.168.35.17 7 84 104 84 736
192.168.35.17 8 84 104 84 988
192.168.35.17 9 84 104 84 983
192.168.35.17 10 84 104 84 998
192.168.35.17 11 84 104 84 993
192.168.35.71 0 84 106 84 988
192.168.35.71 1 84 106 84 983
192.168.35.71 2 84 106 84 998
192.168.35.71 3 84 106 84 993
192.168.35.71 4 84 106 84 726
192.168.35.71 5 84 106 84 683
192.168.35.71 6 84 106 84 736
192.168.35.71 7 84 106 84 693
192.168.35.71 8 84 106 84 386
192.168.35.71 9 84 106 84 381
192.168.35.71 10 84 106 84 396
192.168.35.71 11 84 106 84 391
192.168.35.71 12 84 107 84 988
192.168.35.71 13 84 107 84 983
192.168.35.71 14 84 107 84 998
192.168.35.71 15 84 107 84 993
192.168.35.71 16 84 107 84 726
192.168.35.71 17 84 107 84 683
192.168.35.71 18 84 107 84 736
192.168.35.71 19 84 107 84 693
192.168.35.71 20 84 107 84 386
192.168.35.71 21 84 107 84 381
192.168.35.71 22 84 107 84 396
192.168.35.71 23 84 107 84 391
192.168.35.72 0 84 108 84 988
192.168.35.72 1 84 108 84 983
192.168.35.72 2 84 108 84 998
192.168.35.72 3 84 108 84 993
192.168.35.72 4 84 108 84 726
192.168.35.72 5 84 108 84 683
192.168.35.72 6 84 108 84 736
192.168.35.72 7 84 108 84 693
192.168.35.72 8 84 108 84 386
192.168.35.72 9 84 108 84 381
192.168.35.72 10 84 108 84 396
192.168.35.72 11 84 108 84 391
192.168.35.72 20 84 109 84 988
192.168.35.72 21 84 109 84 983
192.168.35.72 14 84 109 84 998
192.168.35.72 15 84 109 84 993
192.168.35.72 16 84 109 84 726
192.168.35.72 17 84 109 84 683
192.168.35.72 18 84 109 84 736
192.168.35.72 19 84 109 84 693
192.168.35.72 12 84 109 84 386
192.168.35.72 13 84 109 84 381
192.168.35.72 22 84 109 84 396
192.168.35.72 23 84 109 84 391
192.168.35.18 12 116 101 116 325
192.168.35.18 13 116 101 116 320
192.168.35.18 14 116 101 116 335
192.168.35.18 15 116 101 116 330
192.168.35.18 16 116 101 116 600
192.168.35.18 17 116 101 116 809
192.168.35.18 18 116 101 116 610
192.168.35.18 19 116 101 116 819
192.168.35.18 20 116 101 116 1089
192.168.35.18 21 116 101 116 1084
192.168.35.18 22 116 101 116 1099
192.168.35.18 23 116 101 116 1094
192.168.35.18 0 116 102 116 325
192.168.35.18 1 116 102 116 320
192.168.35.18 2 116 102 116 335
192.168.35.18 3 116 102 116 330
192.168.35.18 4 116 102 116 600
192.168.35.18 5 116 102 116 809
192.168.35.18 6 116 102 116 610
192.168.35.18 7 116 102 116 819
192.168.35.18 8 116 102 116 1089
192.168.35.18 9 116 102 116 1084
192.168.35.18 10 116 102 116 1099
192.168.35.18 11 116 102 116 1094
192.168.35.17 12 116 103 116 1094
192.168.35.17 13 116 103 116 1099
192.168.35.17 14 116 103 116 1084
192.168.35.17 15 116 103 116 1089
192.168.35.17 16 116 103 116 819
192.168.35.17 17 116 103 116 610
192.168.35.17 18 116 103 116 809
192.168.35.17 19 116 103 116 600
192.168.35.17 20 116 103 116 330
192.168.35.17 21 116 103 116 335
192.168.35.17 22 116 103 116 320
192.168.35.17 23 116 103 116 325
192.168.35.17 0 116 104 116 325
192.168.35.17 1 116 104 116 320
192.168.35.17 2 116 104 116 335
192.168.35.17 3 116 104 116 330
192.168.35.17 4 116 104 116 600
192.168.35.17 5 116 104 116 809
192.168.35.17 6 116 104 116 610
192.168.35.17 7 116 104 116 819
192.168.35.17 8 116 104 116 1089
192.168.35.17 9 116 104 116 1084
192.168.35.17 10 116 104 116 1099
192.168.35.17 11 116 104 116 1094
192.168.35.71 0 116 106 116 1089
192.168.35.71 1 116 106 116 1084
192.168.35.71 2 116 106 116 1099
192.168.35.71 3 116 106 116 1094
192.168.35.71 4 116 106 116 809
192.168.35.71 5 116 106 116 600
192.168.35.71 6 116 106 116 819
192.168.35.71 7 116 106 116 610
192.168.35.71 8 116 106 116 325
192.168.35.71 9 116 106 116 320
192.168.35.71 10 116 106 116 335
192.168.35.71 11 116 106 116 330
192.168.35.71 12 116 107 116 1089
192.168.35.71 13 116 107 116 1084
192.168.35.71 14 116 107 116 1099
192.168.35.71 15 116 107 116 1094
192.168.35.71 16 116 107 116 809
192.168.35.71 17 116 107 116 600
192.168.35.71 18 116 107 116 819
192.168.35.71 19 116 107 116 610
192.168.35.71 20 116 107 116 325
192.168.35.71 21 116 107 116 320
192.168.35.71 22 116 107 116 335
192.168.35.71 23 116 107 116 330
192.168.35.72 0 116 108 116 1089
192.168.35.72 1 116 108 116 1084
192.168.35.72 2 116 108 116 1099
192.168.35.72 3 116 108 116 1094
192.168.35.72 4 116 108 116 809
192.168.35.72 5 116 108 116 600
192.168.35.72 6 116 108 116 819
192.168.35.72 7 116 108 116 610
192.168.35.72 8 116 108 116 325
192.168.35.72 9 116 108 116 320
192.168.35.72 10 116 108 116 335
192.168.35.72 11 116 108 116 330
192.168.35.72 20 116 109 116 1089
192.168.35.72 21 116 109 116 1084
192.168.35.72 14 116 109 116 1099
192.168.35.72 15 116 109 116 1094
192.168.35.72 16 116 109 116 809
192.168.35.72 17 116 109 116 600
192.168.35.72 18 116 109 116 819
192.168.35.72 19 116 109 116 610
192.168.35.72 12 116 109 116 325
192.168.35.72 13 116 109 116 320
192.168.35.72 22 116 109 116 335
192.168.35.72 23 116 109 116 330
192.168.35.18 12 28 101 28 228
192.168.35.18 13 28 101 28 223
192.168.35.18 14 28 101 28 238
192.168.35.18 15 28 101 28 233
192.168.35.18 16 28 101 28 627
192.168.35.18 17 28 101 28 742
192.168.35.18 18 28 101 28 637
192.168.35.18 19 28 101 28 752
192.168.35.18 20 28 101 28 1146
192.168.35.18 21 28 101 28 1141
192.168.35.18 22 28 101 28 1156
192.168.35.18 23 28 101 28 1151
192.168.35.18 0 28 102 28 228
192.168.35.18 1 28 102 28 223
192.168.35.18 2 28 102 28 238
192.168.35.18 3 28 102 28 233
192.168.35.18 4 28 102 28 627
192.168.35.18 5 28 102 28 742
192.168.35.18 6 28 102 28 637
192.168.35.18 7 28 102 28 752
192.168.35.18 8 28 102 28 1146
192.168.35.18 9 28 102 28 1141
192.168.35.18 10 28 102 28 1156
192.168.35.18 11 28 102 28 1151
192.168.35.17 12 28 103 28 1151
192.168.35.17 13 28 103 28 1156
192.168.35.17 14 28 103 28 1141
192.168.35.17 15 28 103 28 1146
192.168.35.17 16 28 103 28 752
192.168.35.17 17 28 103 28 637
192.168.35.17 18 28 103 28 742
192.168.35.17 19 28 103 28 627
192.168.35.17 20 28 103 28 233
192.168.35.17 21 28 103 28 238
192.168.35.17 22 28 103 28 223
192.168.35.17 23 28 103 28 228
192.168.35.17 0 28 104 28 228
192.168.35.17 1 28 104 28 223
192.168.35.17 2 28 104 28 238
192.168.35.17 3 28 104 28 233
192.168.35.17 4 28 104 28 627
192.168.35.17 5 28 104 28 742
192.168.35.17 6 28 104 28 637
192.168.35.17 7 28 104 28 752
192.168.35.17 8 28 104 28 1146
192.168.35.17 9 28 104 28 1141
192.168.35.17 10 28 104 28 1156
192.168.35.17 11 28 104 28 1151
192.168.35.71 0 28 106 28 1146
192.168.35.71 1 28 106 28 1141
192.168.35.71 2 28 106 28 1156
192.168.35.71 3 28 106 28 1151
192.168.35.71 4 28 106 28 742
192.168.35.71 5 28 106 28 627
192.168.35.71 6 28 106 28 752
192.168.35.71 7 28 106 28 637
192.168.35.71 8 28 106 28 228
192.168.35.71 9 28 106 28 223
