#ip-address apv-chip-id apv-multiplexer-out module-id pin-id pad-id
192.168.35.18 23 63 -1 123 -1
192.168.35.19 0 63 106 123 -1
192.168.35.19 1 63 106 123 -1
192.168.35.19 2 63 106 123 -1
192.168.35.19 3 63 106 123 -1
192.168.35.19 4 63 107 123 -1
192.168.35.19 5 63 107 123 -1
192.168.35.19 6 63 107 123 -1
192.168.35.19 7 63 107 123 -1
192.168.35.19 8 63 107 123 -1
192.168.35.19 9 63 107 123 -1
192.168.35.19 10 63 107 123 -1
192.168.35.19 11 63 107 123 -1
192.168.35.19 12 63 107 123 -1
192.168.35.19 13 63 107 123 -1
192.168.35.19 14 63 107 123 -1
192.168.35.19 15 63 107 123 -1
192.168.35.19 16 63 -1 123 -1
192.168.35.19 17 63 -1 123 -1
192.168.35.19 18 63 -1 123 -1
192.168.35.19 19 63 -1 123 -1
192.168.35.19 20 63 -1 123 -1
192.168.35.19 21 63 -1 123 -1
192.168.35.19 22 63 -1 123 -1
192.168.35.19 23 63 -1 123 -1
192.168.35.17 0 64 104 4 229
192.168.35.17 1 64 104 4 224
192.168.35.17 2 64 104 4 239
192.168.35.17 3 64 104 4 234
192.168.35.17 4 64 104 4 629
192.168.35.17 5 64 104 4 740
192.168.35.17 6 64 104 4 639
192.168.35.17 7 64 104 4 750
192.168.35.17 8 64 104 4 1145
192.168.35.17 9 64 104 4 1140
192.168.35.17 10 64 104 4 1155
192.168.35.17 11 64 104 4 1150
192.168.35.17 12 64 103 4 1150
192.168.35.17 13 64 103 4 1155
192.168.35.17 14 64 103 4 1140
192.168.35.17 15 64 103 4 1145
192.168.35.17 16 64 -1 4 -1
192.168.35.17 17 64 -1 4 -1
192.168.35.17 18 64 -1 4 -1
192.168.35.17 19 64 -1 4 -1
192.168.35.17 20 64 -1 4 -1
192.168.35.17 21 64 -1 4 -1
192.168.35.17 22 64 -1 4 -1
192.168.35.17 23 64 -1 4 -1
192.168.35.18 0 64 103 4 750
192.168.35.18 1 64 103 4 639
192.168.35.18 2 64 103 4 740
192.168.35.18 3 64 103 4 629
192.168.35.18 4 64 103 4 234
192.168.35.18 5 64 103 4 239
192.168.35.18 6 64 103 4 224
192.168.35.18 7 64 103 4 229
192.168.35.18 8 64 106 4 1145
192.168.35.18 9 64 106 4 1140
192.168.35.18 10 64 106 4 1155
192.168.35.18 11 64 106 4 1150
192.168.35.18 12 64 106 4 740
192.168.35.18 13 64 106 4 629
192.168.35.18 14 64 106 4 750
192.168.35.18 15 64 106 4 639
192.168.35.18 16 64 -1 4 -1
192.168.35.18 17 64 -1 4 -1
192.168.35.18 18 64 -1 4 -1
192.168.35.18 19 64 -1 4 -1
192.168.35.18 20 64 -1 4 -1
192.168.35.18 21 64 -1 4 -1
192.168.35.18 22 64 -1 4 -1
192.168.35.18 23 64 -1 4 -1
192.168.35.19 0 64 106 4 229
192.168.35.19 1 64 106 4 224
192.168.35.19 2 64 106 4 239
192.168.35.19 3 64 106 4 234
192.168.35.19 4 64 107 4 1145
192.168.35.19 5 64 107 4 1140
192.168.35.19 6 64 107 4 1155
192.168.35.19 7 64 107 4 1150
192.168.35.19 8 64 107 4 740
192.168.35.19 9 64 107 4 629
192.168.35.19 10 64 107 4 750
192.168.35.19 11 64 107 4 639
192.168.35.19 12 64 107 4 229
192.168.35.19 13 64 107 4 224
192.168.35.19 14 64 107 4 239
192.168.35.19 15 64 107 4 234
192.168.35.19 16 64 -1 4 -1
192.168.35.19 17 64 -1 4 -1
192.168.35.19 18 64 -1 4 -1
192.168.35.19 19 64 -1 4 -1
192.168.35.19 20 64 -1 4 -1
192.168.35.19 21 64 -1 4 -1
192.168.35.19 22 64 -1 4 -1
192.168.35.19 23 64 -1 4 -1
192.168.35.17 0 65 104 36 388
192.168.35.17 1 65 104 36 383
192.168.35.17 2 65 104 36 398
192.168.35.17 3 65 104 36 393
192.168.35.17 4 65 104 36 687
192.168.35.17 5 65 104 36 722
192.168.35.17 6 65 104 36 697
192.168.35.17 7 65 104 36 732
192.168.35.17 8 65 104 36 986
192.168.35.17 9 65 104 36 981
192.168.35.17 10 65 104 36 996
192.168.35.17 11 65 104 36 991
192.168.35.17 12 65 103 36 991
192.168.35.17 13 65 103 36 996
192.168.35.17 14 65 103 36 981
192.168.35.17 15 65 103 36 986
192.168.35.17 16 65 -1 36 -1
192.168.35.17 17 65 -1 36 -1
192.168.35.17 18 65 -1 36 -1
192.168.35.17 19 65 -1 36 -1
192.168.35.17 20 65 -1 36 -1
192.168.35.17 21 65 -1 36 -1
192.168.35.17 22 65 -1 36 -1
192.168.35.17 23 65 -1 36 -1
192.168.35.18 0 65 103 36 732
192.168.35.18 1 65 103 36 697
192.168.35.18 2 65 103 36 722
192.168.35.18 3 65 103 36 687
192.168.35.18 4 65 103 36 393
192.168.35.18 5 65 103 36 398
192.168.35.18 6 65 103 36 383
192.168.35.18 7 65 103 36 388
192.168.35.18 8 65 106 36 986
192.168.35.18 9 65 106 36 981
192.168.35.18 10 65 106 36 996
192.168.35.18 11 65 106 36 991
192.168.35.18 12 65 106 36 722
192.168.35.18 13 65 106 36 687
192.168.35.18 14 65 106 36 732
192.168.35.18 15 65 106 36 697
192.168.35.18 16 65 -1 36 -1
192.168.35.18 17 65 -1 36 -1
192.168.35.18 18 65 -1 36 -1
192.168.35.18 19 65 -1 36 -1
192.168.35.18 20 65 -1 36 -1
192.168.35.18 21 65 -1 36 -1
192.168.35.18 22 65 -1 36 -1
192.168.35.18 23 65 -1 36 -1
192.168.35.19 0 65 106 36 388
192.168.35.19 1 65 106 36 383
192.168.35.19 2 65 106 36 398
192.168.35.19 3 65 106 36 393
192.168.35.19 4 65 107 36 986
192.168.35.19 5 65 107 36 981
192.168.35.19 6 65 107 36 996
192.168.35.19 7 65 107 36 991
192.168.35.19 8 65 107 36 722
192.168.35.19 9 65 107 36 687
192.168.35.19 10 65 107 36 732
192.168.35.19 11 65 107 36 697
192.168.35.19 12 65 107 36 388
192.168.35.19 13 65 107 36 383
192.168.35.19 14 65 107 36 398
192.168.35.19 15 65 107 36 393
192.168.35.19 16 65 -1 36 -1
192.168.35.19 17 65 -1 36 -1
192.168.35.19 18 65 -1 36 -1
192.168.35.19 19 65 -1 36 -1
192.168.35.19 20 65 -1 36 -1
192.168.35.19 21 65 -1 36 -1
192.168.35.19 22 65 -1 36 -1
192.168.35.19 23 65 -1 36 -1
192.168.35.17 0 66 104 68 327
192.168.35.17 1 66 104 68 322
192.168.35.17 2 66 104 68 337
192.168.35.17 3 66 104 68 332
192.168.35.17 4 66 104 68 604
192.168.35.17 5 66 104 68 805
192.168.35.17 6 66 104 68 614
192.168.35.17 7 66 104 68 815
192.168.35.17 8 66 104 68 1087
192.168.35.17 9 66 104 68 1082
192.168.35.17 10 66 104 68 1097
192.168.35.17 11 66 104 68 1092
192.168.35.17 12 66 103 68 1092
192.168.35.17 13 66 103 68 1097
192.168.35.17 14 66 103 68 1082
192.168.35.17 15 66 103 68 1087
192.168.35.17 16 66 -1 68 -1
192.168.35.17 17 66 -1 68 -1
192.168.35.17 18 66 -1 68 -1
192.168.35.17 19 66 -1 68 -1
192.168.35.17 20 66 -1 68 -1
192.168.35.17 21 66 -1 68 -1
192.168.35.17 22 66 -1 68 -1
192.168.35.17 23 66 -1 68 -1
192.168.35.18 0 66 103 68 815
192.168.35.18 1 66 103 68 614
192.168.35.18 2 66 103 68 805
192.168.35.18 3 66 103 68 604
192.168.35.18 4 66 103 68 332
192.168.35.18 5 66 103 68 337
192.168.35.18 6 66 103 68 322
192.168.35.18 7 66 103 68 327
192.168.35.18 8 66 106 68 1087
192.168.35.18 9 66 106 68 1082
192.168.35.18 10 66 106 68 1097
192.168.35.18 11 66 106 68 1092
192.168.35.18 12 66 106 68 805
192.168.35.18 13 66 106 68 604
192.168.35.18 14 66 106 68 815
192.168.35.18 15 66 106 68 614
192.168.35.18 16 66 -1 68 -1
192.168.35.18 17 66 -1 68 -1
192.168.35.18 18 66 -1 68 -1
192.168.35.18 19 66 -1 68 -1
192.168.35.18 20 66 -1 68 -1
192.168.35.18 21 66 -1 68 -1
192.168.35.18 22 66 -1 68 -1
192.168.35.18 23 66 -1 68 -1
192.168.35.19 0 66 106 68 327
192.168.35.19 1 66 106 68 322
192.168.35.19 2 66 106 68 337
192.168.35.19 3 66 106 68 332
192.168.35.19 4 66 107 68 1087
192.168.35.19 5 66 107 68 1082
192.168.35.19 6 66 107 68 1097
192.168.35.19 7 66 107 68 1092
192.168.35.19 8 66 107 68 805
192.168.35.19 9 66 107 68 604
192.168.35.19 10 66 107 68 815
192.168.35.19 11 66 107 68 614
192.168.35.19 12 66 107 68 327
192.168.35.19 13 66 107 68 322
192.168.35.19 14 66 107 68 337
192.168.35.19 15 66 107 68 332
192.168.35.19 16 66 -1 68 -1
192.168.35.19 17 66 -1 68 -1
192.168.35.19 18 66 -1 68 -1
192.168.35.19 19 66 -1 68 -1
192.168.35.19 20 66 -1 68 -1
192.168.35.19 21 66 -1 68 -1
192.168.35.19 22 66 -1 68 -1
192.168.35.19 23 66 -1 68 -1
192.168.35.17 0 67 104 100 225
192.168.35.17 1 67 104 100 220
192.168.35.17 2 67 104 100 235
192.168.35.17 3 67 104 100 230
192.168.35.17 4 67 104 100 621
192.168.35.17 5 67 104 100 748
192.168.35.17 6 67 104 100 631
192.168.35.17 7 67 104 100 758
192.168.35.17 8 67 104 100 1149
192.168.35.17 9 67 104 100 1144
192.168.35.17 10 67 104 100 1159
192.168.35.17 11 67 104 100 1154
192.168.35.17 12 67 103 100 1154
192.168.35.17 13 67 103 100 1159
192.168.35.17 14 67 103 100 1144
192.168.35.17 15 67 103 100 1149
192.168.35.17 16 67 -1 100 -1
192.168.35.17 17 67 -1 100 -1
192.168.35.17 18 67 -1 100 -1
192.168.35.17 19 67 -1 100 -1
192.168.35.17 20 67 -1 100 -1
192.168.35.17 21 67 -1 100 -1
192.168.35.17 22 67 -1 100 -1
192.168.35.17 23 67 -1 100 -1
192.168.35.18 0 67 103 100 758
192.168.35.18 1 67 103 100 631
192.168.35.18 2 67 103 100 748
192.168.35.18 3 67 103 100 621
192.168.35.18 4 67 103 100 230
192.168.35.18 5 67 103 100 235
192.168.35.18 6 67 103 100 220
192.168.35.18 7 67 103 100 225
192.168.35.18 8 67 106 100 1149
192.168.35.18 9 67 106 100 1144
192.168.35.18 10 67 106 100 1159
192.168.35.18 11 67 106 100 1154
192.168.35.18 12 67 106 100 748
192.168.35.18 13 67 106 100 621
192.168.35.18 14 67 106 100 758
192.168.35.18 15 67 106 100 631
192.168.35.18 16 67 -1 100 -1
192.168.35.18 17 67 -1 100 -1
192.168.35.18 18 67 -1 100 -1
192.168.35.18 19 67 -1 100 -1
192.168.35.18 20 67 -1 100 -1
192.168.35.18 21 67 -1 100 -1
192.168.35.18 22 67 -1 100 -1
192.168.35.18 23 67 -1 100 -1
192.168.35.19 0 67 106 100 225
192.168.35.19 1 67 106 100 220
192.168.35.19 2 67 106 100 235
192.168.35.19 3 67 106 100 230
192.168.35.19 4 67 107 100 1149
192.168.35.19 5 67 107 100 1144
192.168.35.19 6 67 107 100 1159
192.168.35.19 7 67 107 100 1154
192.168.35.19 8 67 107 100 748
192.168.35.19 9 67 107 100 621
192.168.35.19 10 67 107 100 758
192.168.35.19 11 67 107 100 631
192.168.35.19 12 67 107 100 225
192.168.35.19 13 67 107 100 220
192.168.35.19 14 67 107 100 235
192.168.35.19 15 67 107 100 230
192.168.35.19 16 67 -1 100 -1
192.168.35.19 17 67 -1 100 -1
192.168.35.19 18 67 -1 100 -1
192.168.35.19 19 67 -1 100 -1
192.168.35.19 20 67 -1 100 -1
192.168.35.19 21 67 -1 100 -1
192.168.35.19 22 67 -1 100 -1
192.168.35.19 23 67 -1 100 -1
192.168.35.17 0 68 104 12 389
192.168.35.17 1 68 104 12 384
192.168.35.17 2 68 104 12 399
192.168.35.17 3 68 104 12 394
192.168.35.17 4 68 104 12 689
192.168.35.17 5 68 104 12 720
192.168.35.17 6 68 104 12 699
192.168.35.17 7 68 104 12 730
192.168.35.17 8 68 104 12 985
192.168.35.17 9 68 104 12 980
192.168.35.17 10 68 104 12 995
192.168.35.17 11 68 104 12 990
192.168.35.17 12 68 103 12 990
192.168.35.17 13 68 103 12 995
192.168.35.17 14 68 103 12 980
192.168.35.17 15 68 103 12 985
192.168.35.17 16 68 -1 12 -1
192.168.35.17 17 68 -1 12 -1
192.168.35.17 18 68 -1 12 -1
192.168.35.17 19 68 -1 12 -1
192.168.35.17 20 68 -1 12 -1
192.168.35.17 21 68 -1 12 -1
192.168.35.17 22 68 -1 12 -1
192.168.35.17 23 68 -1 12 -1
192.168.35.18 0 68 103 12 730
192.168.35.18 1 68 103 12 699
192.168.35.18 2 68 103 12 720
192.168.35.18 3 68 103 12 689
192.168.35.18 4 68 103 12 394
192.168.35.18 5 68 103 12 399
192.168.35.18 6 68 103 12 384
192.168.35.18 7 68 103 12 389
192.168.35.18 8 68 106 12 985
192.168.35.18 9 68 106 12 980
192.168.35.18 10 68 106 12 995
192.168.35.18 11 68 106 12 990
192.168.35.18 12 68 106 12 720
192.168.35.18 13 68 106 12 689
192.168.35.18 14 68 106 12 730
192.168.35.18 15 68 106 12 699
192.168.35.18 16 68 -1 12 -1
192.168.35.18 17 68 -1 12 -1
192.168.35.18 18 68 -1 12 -1
192.168.35.18 19 68 -1 12 -1
192.168.35.18 20 68 -1 12 -1
192.168.35.18 21 68 -1 12 -1
192.168.35.18 22 68 -1 12 -1
192.168.35.18 23 68 -1 12 -1
192.168.35.19 0 68 106 12 389
192.168.35.19 1 68 106 12 384
192.168.35.19 2 68 106 12 399
192.168.35.19 3 68 106 12 394
192.168.35.19 4 68 107 12 985
192.168.35.19 5 68 107 12 980
192.168.35.19 6 68 107 12 995
192.168.35.19 7 68 107 12 990
192.168.35.19 8 68 107 12 720
192.168.35.19 9 68 107 12 689
192.168.35.19 10 68 107 12 730
192.168.35.19 11 68 107 12 699
192.168.35.19 12 68 107 12 389
192.168.35.19 13 68 107 12 384
192.168.35.19 14 68 107 12 399
192.168.35.19 15 68 107 12 394
192.168.35.19 16 68 -1 12 -1
192.168.35.19 17 68 -1 12 -1
192.168.35.19 18 68 -1 12 -1
192.168.35.19 19 68 -1 12 -1
192.168.35.19 20 68 -1 12 -1
192.168.35.19 21 68 -1 12 -1
192.168.35.19 22 68 -1 12 -1
192.168.35.19 23 68 -1 12 -1
192.168.35.17 0 69 104 44 328
192.168.35.17 1 69 104 44 323
192.168.35.17 2 69 104 44 338
192.168.35.17 3 69 104 44 333
192.168.35.17 4 69 104 44 606
192.168.35.17 5 69 104 44 803
192.168.35.17 6 69 104 44 616
192.168.35.17 7 69 104 44 813
192.168.35.17 8 69 104 44 1086
192.168.35.17 9 69 104 44 1081
192.168.35.17 10 69 104 44 1096
192.168.35.17 11 69 104 44 1091
192.168.35.17 12 69 103 44 1091
192.168.35.17 13 69 103 44 1096
192.168.35.17 14 69 103 44 1081
192.168.35.17 15 69 103 44 1086
192.168.35.17 16 69 -1 44 -1
192.168.35.17 17 69 -1 44 -1
192.168.35.17 18 69 -1 44 -1
192.168.35.17 19 69 -1 44 -1
192.168.35.17 20 69 -1 44 -1
192.168.35.17 21 69 -1 44 -1
192.168.35.17 22 69 -1 44 -1
192.168.35.17 23 69 -1 44 -1
192.168.35.18 0 69 103 44 813
192.168.35.18 1 69 103 44 616
192.168.35.18 2 69 103 44 803
192.168.35.18 3 69 103 44 606
192.168.35.18 4 69 103 44 333
192.168.35.18 5 69 103 44 338
192.168.35.18 6 69 103 44 323
192.168.35.18 7 69 103 44 328
192.168.35.18 8 69 106 44 1086
192.168.35.18 9 69 106 44 1081
192.168.35.18 10 69 106 44 1096
192.168.35.18 11 69 106 44 1091
192.168.35.18 12 69 106 44 803
192.168.35.18 13 69 106 44 606
192.168.35.18 14 69 106 44 813
192.168.35.18 15 69 106 44 616
192.168.35.18 16 69 -1 44 -1
192.168.35.18 17 69 -1 44 -1
192.168.35.18 18 69 -1 44 -1
192.168.35.18 19 69 -1 44 -1
192.168.35.18 20 69 -1 44 -1
192.168.35.18 21 69 -1 44 -1
192.168.35.18 22 69 -1 44 -1
192.168.35.18 23 69 -1 44 -1
192.168.35.19 0 69 106 44 328
192.168.35.19 1 69 106 44 323
192.168.35.19 2 69 106 44 338
192.168.35.19 3 69 106 44 333
192.168.35.19 4 69 107 44 1086
192.168.35.19 5 69 107 44 1081
192.168.35.19 6 69 107 44 1096
192.168.35.19 7 69 107 44 1091
192.168.35.19 8 69 107 44 803
192.168.35.19 9 69 107 44 606
192.168.35.19 10 69 107 44 813
192.168.35.19 11 69 107 44 616
192.168.35.19 12 69 107 44 328
192.168.35.19 13 69 107 44 323
192.168.35.19 14 69 107 44 338
192.168.35.19 15 69 107 44 333
192.168.35.19 16 69 -1 44 -1
192.168.35.19 17 69 -1 44 -1
192.168.35.19 18 69 -1 44 -1
192.168.35.19 19 69 -1 44 -1
192.168.35.19 20 69 -1 44 -1
192.168.35.19 21 69 -1 44 -1
192.168.35.19 22 69 -1 44 -1
192.168.35.19 23 69 -1 44 -1
192.168.35.17 0 70 104 76 226
192.168.35.17 1 70 104 76 221
192.168.35.17 2 70 104 76 236
192.168.35.17 3 70 104 76 231
192.168.35.17 4 70 104 76 623
192.168.35.17 5 70 104 76 746
192.168.35.17 6 70 104 76 633
192.168.35.17 7 70 104 76 756
192.168.35.17 8 70 104 76 1148
192.168.35.17 9 70 104 76 1143
192.168.35.17 10 70 104 76 1158
192.168.35.17 11 70 104 76 1153
192.168.35.17 12 70 103 76 1153
192.168.35.17 13 70 103 76 1158
192.168.35.17 14 70 103 76 1143
192.168.35.17 15 70 103 76 1148
192.168.35.17 16 70 -1 76 -1
192.168.35.17 17 70 -1 76 -1
192.168.35.17 18 70 -1 76 -1
192.168.35.17 19 70 -1 76 -1
192.168.35.17 20 70 -1 76 -1
192.168.35.17 21 70 -1 76 -1
192.168.35.17 22 70 -1 76 -1
192.168.35.17 23 70 -1 76 -1
192.168.35.18 0 70 103 76 756
192.168.35.18 1 70 103 76 633
192.168.35.18 2 70 103 76 746
192.168.35.18 3 70 103 76 623
192.168.35.18 4 70 103 76 231
192.168.35.18 5 70 103 76 236
192.168.35.18 6 70 103 76 221
192.168.35.18 7 70 103 76 226
192.168.35.18 8 70 106 76 1148
192.168.35.18 9 70 106 76 1143
192.168.35.18 10 70 106 76 1158
192.168.35.18 11 70 106 76 1153
192.168.35.18 12 70 106 76 746
192.168.35.18 13 70 106 76 623
192.168.35.18 14 70 106 76 756
192.168.35.18 15 70 106 76 633
192.168.35.18 16 70 -1 76 -1
192.168.35.18 17 70 -1 76 -1
192.168.35.18 18 70 -1 76 -1
192.168.35.18 19 70 -1 76 -1
192.168.35.18 20 70 -1 76 -1
192.168.35.18 21 70 -1 76 -1
192.168.35.18 22 70 -1 76 -1
192.168.35.18 23 70 -1 76 -1
192.168.35.19 0 70 106 76 226
192.168.35.19 1 70 106 76 221
192.168.35.19 2 70 106 76 236
192.168.35.19 3 70 106 76 231
192.168.35.19 4 70 107 76 1148
192.168.35.19 5 70 107 76 1143
192.168.35.19 6 70 107 76 1158
192.168.35.19 7 70 107 76 1153
192.168.35.19 8 70 107 76 746
192.168.35.19 9 70 107 76 623
192.168.35.19 10 70 107 76 756
192.168.35.19 11 70 107 76 633
192.168.35.19 12 70 107 76 226
192.168.35.19 13 70 107 76 221
192.168.35.19 14 70 107 76 236
192.168.35.19 15 70 107 76 231
192.168.35.19 16 70 -1 76 -1
192.168.35.19 17 70 -1 76 -1
192.168.35.19 18 70 -1 76 -1
192.168.35.19 19 70 -1 76 -1
192.168.35.19 20 70 -1 76 -1
192.168.35.19 21 70 -1 76 -1
192.168.35.19 22 70 -1 76 -1
192.168.35.19 23 70 -1 76 -1
192.168.35.17 0 71 104 108 385
192.168.35.17 1 71 104 108 380
192.168.35.17 2 71 104 108 395
192.168.35.17 3 71 104 108 390
192.168.35.17 4 71 104 108 681
192.168.35.17 5 71 104 108 728
192.168.35.17 6 71 104 108 691
192.168.35.17 7 71 104 108 738
192.168.35.17 8 71 104 108 989
192.168.35.17 9 71 104 108 984
192.168.35.17 10 71 104 108 999
192.168.35.17 11 71 104 108 994
192.168.35.17 12 71 103 108 994
192.168.35.17 13 71 103 108 999
192.168.35.17 14 71 103 108 984
192.168.35.17 15 71 103 108 989
192.168.35.17 16 71 -1 108 -1
192.168.35.17 17 71 -1 108 -1
192.168.35.17 18 71 -1 108 -1
192.168.35.17 19 71 -1 108 -1
192.168.35.17 20 71 -1 108 -1
192.168.35.17 21 71 -1 108 -1
192.168.35.17 22 71 -1 108 -1
192.168.35.17 23 71 -1 108 -1
192.168.35.18 0 71 103 108 738
192.168.35.18 1 71 103 108 691
192.168.35.18 2 71 103 108 728
192.168.35.18 3 71 103 108 681
192.168.35.18 4 71 103 108 390
192.168.35.18 5 71 103 108 395
192.168.35.18 6 71 103 108 380
192.168.35.18 7 71 103 108 385
192.168.35.18 8 71 106 108 989
192.168.35.18 9 71 106 108 984
192.168.35.18 10 71 106 108 999
192.168.35.18 11 71 106 108 994
192.168.35.18 12 71 106 108 728
192.168.35.18 13 71 106 108 681
192.168.35.18 14 71 106 108 738
192.168.35.18 15 71 106 108 691
192.168.35.18 16 71 -1 108 -1
192.168.35.18 17 71 -1 108 -1
192.168.35.18 18 71 -1 108 -1
192.168.35.18 19 71 -1 108 -1
192.168.35.18 20 71 -1 108 -1
192.168.35.18 21 71 -1 108 -1
192.168.35.18 22 71 -1 108 -1
192.168.35.18 23 71 -1 108 -1
192.168.35.19 0 71 106 108 385
192.168.35.19 1 71 106 108 380
192.168.35.19 2 71 106 108 395
192.168.35.19 3 71 106 108 390
192.168.35.19 4 71 107 108 989
192.168.35.19 5 71 107 108 984
192.168.35.19 6 71 107 108 999
192.168.35.19 7 71 107 108 994
192.168.35.19 8 71 107 108 728
192.168.35.19 9 71 107 108 681
192.168.35.19 10 71 107 108 738
192.168.35.19 11 71 107 108 691
192.168.35.19 12 71 107 108 385
192.168.35.19 13 71 107 108 380
192.168.35.19 14 71 107 108 395
192.168.35.19 15 71 107 108 390
192.168.35.19 16 71 -1 108 -1
192.168.35.19 17 71 -1 108 -1
192.168.35.19 18 71 -1 108 -1
192.168.35.19 19 71 -1 108 -1
192.168.35.19 20 71 -1 108 -1
192.168.35.19 21 71 -1 108 -1
192.168.35.19 22 71 -1 108 -1
192.168.35.19 23 71 -1 108 -1
192.168.35.17 0 72 104 20 329
192.168.35.17 1 72 104 20 324
192.168.35.17 2 72 104 20 339
192.168.35.17 3 72 104 20 334
192.168.35.17 4 72 104 20 608
192.168.35.17 5 72 104 20 801
192.168.35.17 6 72 104 20 618
192.168.35.17 7 72 104 20 811
192.168.35.17 8 72 104 20 1085
192.168.35.17 9 72 104 20 1080
192.168.35.17 10 72 104 20 1095
192.168.35.17 11 72 104 20 1090
192.168.35.17 12 72 103 20 1090
192.168.35.17 13 72 103 20 1095
192.168.35.17 14 72 103 20 1080
192.168.35.17 15 72 103 20 1085
192.168.35.17 16 72 -1 20 -1
192.168.35.17 17 72 -1 20 -1
192.168.35.17 18 72 -1 20 -1
192.168.35.17 19 72 -1 20 -1
192.168.35.17 20 72 -1 20 -1
192.168.35.17 21 72 -1 20 -1
192.168.35.17 22 72 -1 20 -1
192.168.35.17 23 72 -1 20 -1
192.168.35.18 0 72 103 20 811
192.168.35.18 1 72 103 20 618
192.168.35.18 2 72 103 20 801
192.168.35.18 3 72 103 20 608
192.168.35.18 4 72 103 20 334
192.168.35.18 5 72 103 20 339
192.168.35.18 6 72 103 20 324
192.168.35.18 7 72 103 20 329
192.168.35.18 8 72 106 20 1085
192.168.35.18 9 72 106 20 1080
192.168.35.18 10 72 106 20 1095
192.168.35.18 11 72 106 20 1090
192.168.35.18 12 72 106 20 801
192.168.35.18 13 72 106 20 608
192.168.35.18 14 72 106 20 811
192.168.35.18 15 72 106 20 618
192.168.35.18 16 72 -1 20 -1
192.168.35.18 17 72 -1 20 -1
192.168.35.18 18 72 -1 20 -1
192.168.35.18 19 72 -1 20 -1
192.168.35.18 20 72 -1 20 -1
192.168.35.18 21 72 -1 20 -1
192.168.35.18 22 72 -1 20 -1
192.168.35.18 23 72 -1 20 -1
192.168.35.19 0 72 106 20 329
192.168.35.19 1 72 106 20 324
192.168.35.19 2 72 106 20 339
192.168.35.19 3 72 106 20 334
192.168.35.19 4 72 107 20 1085
192.168.35.19 5 72 107 20 1080
192.168.35.19 6 72 107 20 1095
192.168.35.19 7 72 107 20 1090
192.168.35.19 8 72 107 20 801
192.168.35.19 9 72 107 20 608
192.168.35.19 10 72 107 20 811
192.168.35.19 11 72 107 20 618
192.168.35.19 12 72 107 20 329
192.168.35.19 13 72 107 20 324
192.168.35.19 14 72 107 20 339
192.168.35.19 15 72 107 20 334
192.168.35.19 16 72 -1 20 -1
192.168.35.19 17 72 -1 20 -1
192.168.35.19 18 72 -1 20 -1
192.168.35.19 19 72 -1 20 -1
192.168.35.19 20 72 -1 20 -1
192.168.35.19 21 72 -1 20 -1
192.168.35.19 22 72 -1 20 -1
192.168.35.19 23 72 -1 20 -1
192.168.35.17 0 73 104 52 227
192.168.35.17 1 73 104 52 222
192.168.35.17 2 73 104 52 237
192.168.35.17 3 73 104 52 232
192.168.35.17 4 73 104 52 625
192.168.35.17 5 73 104 52 744
192.168.35.17 6 73 104 52 635
192.168.35.17 7 73 104 52 754
192.168.35.17 8 73 104 52 1147
192.168.35.17 9 73 104 52 1142
192.168.35.17 10 73 104 52 1157
192.168.35.17 11 73 104 52 1152
192.168.35.17 12 73 103 52 1152
192.168.35.17 13 73 103 52 1157
192.168.35.17 14 73 103 52 1142
192.168.35.17 15 73 103 52 1147
192.168.35.17 16 73 -1 52 -1
192.168.35.17 17 73 -1 52 -1
192.168.35.17 18 73 -1 52 -1
192.168.35.17 19 73 -1 52 -1
192.168.35.17 20 73 -1 52 -1
192.168.35.17 21 73 -1 52 -1
192.168.35.17 22 73 -1 52 -1
192.168.35.17 23 73 -1 52 -1
192.168.35.18 0 73 103 52 754
192.168.35.18 1 73 103 52 635
192.168.35.18 2 73 103 52 744
192.168.35.18 3 73 103 52 625
192.168.35.18 4 73 103 52 232
192.168.35.18 5 73 103 52 237
192.168.35.18 6 73 103 52 222
192.168.35.18 7 73 103 52 227
192.168.35.18 8 73 106 52 1147
192.168.35.18 9 73 106 52 1142
192.168.35.18 10 73 106 52 1157
192.168.35.18 11 73 106 52 1152
192.168.35.18 12 73 106 52 744
192.168.35.18 13 73 106 52 625
192.168.35.18 14 73 106 52 754
192.168.35.18 15 73 106 52 635
192.168.35.18 16 73 -1 52 -1
192.168.35.18 17 73 -1 52 -1
192.168.35.18 18 73 -1 52 -1
192.168.35.18 19 73 -1 52 -1
192.168.35.18 20 73 -1 52 -1
192.168.35.18 21 73 -1 52 -1
192.168.35.18 22 73 -1 52 -1
192.168.35.18 23 73 -1 52 -1
192.168.35.19 0 73 106 52 227
192.168.35.19 1 73 106 52 222
192.168.35.19 2 73 106 52 237
192.168.35.19 3 73 106 52 232
192.168.35.19 4 73 107 52 1147
192.168.35.19 5 73 107 52 1142
192.168.35.19 6 73 107 52 1157
192.168.35.19 7 73 107 52 1152
192.168.35.19 8 73 107 52 744
192.168.35.19 9 73 107 52 625
192.168.35.19 10 73 107 52 754
192.168.35.19 11 73 107 52 635
192.168.35.19 12 73 107 52 227
192.168.35.19 13 73 107 52 222
192.168.35.19 14 73 107 52 237
192.168.35.19 15 73 107 52 232
192.168.35.19 16 73 -1 52 -1
192.168.35.19 17 73 -1 52 -1
192.168.35.19 18 73 -1 52 -1
192.168.35.19 19 73 -1 52 -1
