#run_ID ut3_firm_version x 4 GTR_coincidence_window HBD_coincidence_window corr_width0 corr_width1 corr_width2 corr_valid0 corr_valid1 corr_valid2 max_track track_threshold NIM_valid x 18 trigger_prescale x 7 MRG_delay x 3
20030	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20031	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20032	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20033	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20034	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20035	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20036	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 176 
20037	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 176 
20038	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20039	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 176 
20040	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 176 
20041	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20042	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20043	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20044	20 12 24 0 8 9 80 283 10 0 0 0 8 10 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20045	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20046	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20047	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 176 
20048	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 176 
20049	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 176 
20050	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 176 
20051	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20052	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20053	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20054	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 176 
20055	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20056	20 12 24 0 8 9 80 283 10 0 0 0 8 10 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 176 
